CodeNo,BTSName,DgOnLoad,SiteOnBat,HasRecord,RecordDate
IMJBL-38081,Khamtara,0,5434,1,11/6/2017
IMJBL-38061,Ganeshpur_ Rptr,2960,42143,1,11/6/2017
IMREW-46016,Budhanpur,0,0,0,11/6/2017
IMREW-46025,Funga,0,0,0,11/6/2017
IMREW-46023,Nigwani,0,1278,1,11/6/2017
IMREW-46017,Pipariya,0,0,0,11/6/2017
IMJBL-15013,BHAROLA,13136,20849,1,11/6/2017
IMJBL-15023,Karkeli,0,0,0,11/6/2017
IMJBL-38019,Badwara,0,941,1,11/6/2017
IMJBL-38131,KATARIYA,0,9280,1,11/6/2017
IMJBL-15027,LOHRA,0,0,0,11/6/2017
IMJBL-15001,Umaria 2,0,1104,1,11/6/2017
IMJBL-39215,Magarmuna,1596,2608,1,11/7/2017
IMJBL-39356,Sahsan,0,2089,1,11/7/2017
IMJBL-39229,Shahpura,0,1114,1,11/7/2017
IMJBL-39239,Parsel,0,0,0,11/7/2017
IMJBL-39222,Patan,82784,3515,1,11/7/2017
IMJBL-39223,Guru Mohalla-  Patan,0,3683,1,11/7/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/7/2017
IMJBL-39292,Khini,0,86244,1,11/7/2017
IMREW-46002,Jamuna Pasan,0,116,1,11/7/2017
IMREW-46031,Amadand,0,0,0,11/7/2017
IMJBL-15004,Ghunghuti,0,86290,1,11/7/2017
IMJBL-15002,Nowrozabad,0,1677,1,11/7/2017
IMJBL-15003,Pali,0,63731,1,11/7/2017
IMJBL-15008,Pali BB,0,0,0,11/7/2017
IMJBL-15067,BADERI,0,8187,1,11/7/2017
IMJBL-15068,NIGHARI,2713,11353,1,11/7/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/7/2017
IMJBL-38081,Khamtara,0,7632,1,11/7/2017
IMJBL-38061,Ganeshpur_ Rptr,3615,39477,1,11/7/2017
IMREW-46016,Budhanpur,0,0,0,11/7/2017
IMREW-46025,Funga,0,0,0,11/7/2017
IMREW-46023,Nigwani,238,2467,1,11/7/2017
IMREW-46017,Pipariya,0,0,0,11/7/2017
IMJBL-15013,BHAROLA,27374,17663,1,11/7/2017
IMJBL-15023,Karkeli,0,0,0,11/7/2017
IMJBL-38019,Badwara,0,3198,1,11/7/2017
IMJBL-38131,KATARIYA,0,11016,1,11/7/2017
IMJBL-15027,LOHRA,0,0,0,11/7/2017
IMJBL-15001,Umaria 2,0,252,1,11/7/2017
IMJBL-39215,Magarmuna,12455,7603,1,11/8/2017
IMJBL-39356,Sahsan,1862,2087,1,11/8/2017
IMJBL-39229,Shahpura,1903,4212,1,11/8/2017
IMJBL-39239,Parsel,0,0,0,11/8/2017
IMJBL-39222,Patan,82061,4296,1,11/8/2017
IMJBL-39223,Guru Mohalla-  Patan,0,4625,1,11/8/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/8/2017
IMJBL-39292,Khini,0,86359,1,11/8/2017
IMREW-46002,Jamuna Pasan,8427,520,1,11/8/2017
IMREW-46031,Amadand,0,0,0,11/8/2017
IMJBL-15004,Ghunghuti,0,86176,1,11/8/2017
IMJBL-15002,Nowrozabad,0,2027,1,11/8/2017
IMJBL-15003,Pali,0,86278,1,11/8/2017
IMJBL-15008,Pali BB,0,0,0,11/8/2017
IMJBL-15067,BADERI,0,6245,1,11/8/2017
IMJBL-15068,NIGHARI,11173,12060,1,11/8/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/8/2017
IMJBL-38081,Khamtara,0,3076,1,11/8/2017
IMJBL-38061,Ganeshpur_ Rptr,2945,41112,1,11/8/2017
IMREW-46016,Budhanpur,0,0,0,11/8/2017
IMREW-46025,Funga,0,0,0,11/8/2017
IMREW-46023,Nigwani,0,3066,1,11/8/2017
IMREW-46017,Pipariya,0,0,0,11/8/2017
IMJBL-15013,BHAROLA,14915,20931,1,11/8/2017
IMJBL-15023,Karkeli,0,0,0,11/8/2017
IMJBL-38019,Badwara,0,4455,1,11/8/2017
IMJBL-38131,KATARIYA,0,0,1,11/8/2017
IMJBL-15027,LOHRA,0,0,0,11/8/2017
IMJBL-15001,Umaria 2,0,691,1,11/8/2017
IMJBL-39215,Magarmuna,1896,2595,1,11/9/2017
IMJBL-39356,Sahsan,590,801,1,11/9/2017
IMJBL-39229,Shahpura,0,736,1,11/9/2017
IMJBL-39239,Parsel,0,0,0,11/9/2017
IMJBL-39222,Patan,84061,2114,1,11/9/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2297,1,11/9/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/9/2017
IMJBL-39292,Khini,0,86315,1,11/9/2017
IMREW-46002,Jamuna Pasan,14758,3326,1,11/9/2017
IMREW-46031,Amadand,0,0,0,11/9/2017
IMJBL-15004,Ghunghuti,0,86241,1,11/9/2017
IMJBL-15002,Nowrozabad,0,15838,1,11/9/2017
IMJBL-15003,Pali,0,86239,1,11/9/2017
IMJBL-15008,Pali BB,0,0,0,11/9/2017
IMJBL-15067,BADERI,1322,13359,1,11/9/2017
IMJBL-15068,NIGHARI,0,5676,1,11/9/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/9/2017
IMJBL-38081,Khamtara,0,1326,1,11/9/2017
IMJBL-38061,Ganeshpur_ Rptr,3127,37178,1,11/9/2017
IMREW-46016,Budhanpur,0,0,0,11/9/2017
IMREW-46025,Funga,0,0,0,11/9/2017
IMREW-46023,Nigwani,2042,3754,1,11/9/2017
IMREW-46017,Pipariya,0,0,0,11/9/2017
IMJBL-15013,BHAROLA,7040,13528,1,11/9/2017
IMJBL-15023,Karkeli,0,0,0,11/9/2017
IMJBL-38019,Badwara,0,15372,1,11/9/2017
IMJBL-38131,KATARIYA,0,557,1,11/9/2017
IMJBL-15027,LOHRA,0,0,0,11/9/2017
IMJBL-15001,Umaria 2,0,0,1,11/9/2017
IMJBL-39215,Magarmuna,1962,1951,1,11/10/2017
IMJBL-39356,Sahsan,6062,1962,1,11/10/2017
IMJBL-39229,Shahpura,786,5643,1,11/10/2017
IMJBL-39239,Parsel,0,0,0,11/10/2017
IMJBL-39222,Patan,82088,4208,1,11/10/2017
IMJBL-39223,Guru Mohalla-  Patan,545,6005,1,11/10/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/10/2017
IMJBL-39292,Khini,0,86295,1,11/10/2017
IMREW-46002,Jamuna Pasan,15344,994,1,11/10/2017
IMREW-46031,Amadand,0,0,0,11/10/2017
IMJBL-15004,Ghunghuti,0,86272,1,11/10/2017
IMJBL-15002,Nowrozabad,0,212,1,11/10/2017
IMJBL-15003,Pali,0,86294,1,11/10/2017
IMJBL-15008,Pali BB,0,0,0,11/10/2017
IMJBL-15067,BADERI,0,7270,1,11/10/2017
IMJBL-15068,NIGHARI,0,487,1,11/10/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/10/2017
IMJBL-38081,Khamtara,0,1343,1,11/10/2017
IMJBL-38061,Ganeshpur_ Rptr,3758,44860,1,11/10/2017
IMREW-46016,Budhanpur,0,0,0,11/10/2017
IMREW-46025,Funga,0,0,0,11/10/2017
IMREW-46023,Nigwani,4350,2121,1,11/10/2017
IMREW-46017,Pipariya,0,0,0,11/10/2017
IMJBL-15013,BHAROLA,5802,11734,1,11/10/2017
IMJBL-15023,Karkeli,0,0,0,11/10/2017
IMJBL-38019,Badwara,0,724,1,11/10/2017
IMJBL-38131,KATARIYA,0,0,1,11/10/2017
IMJBL-15027,LOHRA,0,0,0,11/10/2017
IMJBL-15001,Umaria 2,0,0,1,11/10/2017
IMJBL-39215,Magarmuna,2342,1677,1,11/11/2017
IMJBL-39356,Sahsan,3565,2308,1,11/11/2017
IMJBL-39229,Shahpura,0,1642,1,11/11/2017
IMJBL-39239,Parsel,0,0,0,11/11/2017
IMJBL-39222,Patan,85191,1124,1,11/11/2017
IMJBL-39223,Guru Mohalla-  Patan,0,1327,1,11/11/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/11/2017
IMJBL-39292,Khini,0,86356,1,11/11/2017
IMREW-46002,Jamuna Pasan,577,80,1,11/11/2017
IMREW-46031,Amadand,0,0,0,11/11/2017
IMJBL-15004,Ghunghuti,0,86244,1,11/11/2017
IMJBL-15002,Nowrozabad,0,2744,1,11/11/2017
IMJBL-15003,Pali,0,86020,1,11/11/2017
IMJBL-15008,Pali BB,0,0,0,11/11/2017
IMJBL-15067,BADERI,17922,21546,1,11/11/2017
IMJBL-15068,NIGHARI,0,6022,1,11/11/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/11/2017
IMJBL-38081,Khamtara,353,34914,1,11/11/2017
IMJBL-38061,Ganeshpur_ Rptr,0,43809,1,11/11/2017
IMREW-46016,Budhanpur,0,0,0,11/11/2017
IMREW-46025,Funga,0,0,0,11/11/2017
IMREW-46023,Nigwani,850,18769,1,11/11/2017
IMREW-46017,Pipariya,0,0,0,11/11/2017
IMJBL-15013,BHAROLA,0,19545,1,11/11/2017
IMJBL-15023,Karkeli,0,0,0,11/11/2017
IMJBL-38019,Badwara,0,25993,1,11/11/2017
IMJBL-38131,KATARIYA,0,17769,1,11/11/2017
IMJBL-15027,LOHRA,0,0,0,11/11/2017
IMJBL-15001,Umaria 2,0,3510,1,11/11/2017
IMJBL-39215,Magarmuna,13895,5983,1,11/12/2017
IMJBL-39356,Sahsan,0,477,1,11/12/2017
IMJBL-39229,Shahpura,10430,8258,1,11/12/2017
IMJBL-39239,Parsel,0,0,0,11/12/2017
IMJBL-39222,Patan,83895,2401,1,11/12/2017
IMJBL-39223,Guru Mohalla-  Patan,0,3339,1,11/12/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/12/2017
IMJBL-39292,Khini,0,86299,1,11/12/2017
IMREW-46002,Jamuna Pasan,15313,834,1,11/12/2017
IMREW-46031,Amadand,0,0,0,11/12/2017
IMJBL-15004,Ghunghuti,0,86339,1,11/12/2017
IMJBL-15002,Nowrozabad,0,2672,1,11/12/2017
IMJBL-15003,Pali,0,86110,1,11/12/2017
IMJBL-15008,Pali BB,0,0,0,11/12/2017
IMJBL-15067,BADERI,0,4260,1,11/12/2017
IMJBL-15068,NIGHARI,0,103,1,11/12/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/12/2017
IMJBL-38081,Khamtara,0,5983,1,11/12/2017
IMJBL-38061,Ganeshpur_ Rptr,0,40451,1,11/12/2017
IMREW-46016,Budhanpur,0,0,0,11/12/2017
IMREW-46025,Funga,0,0,0,11/12/2017
IMREW-46023,Nigwani,0,85242,1,11/12/2017
IMREW-46017,Pipariya,0,0,0,11/12/2017
IMJBL-15013,BHAROLA,9014,9783,1,11/12/2017
IMJBL-15023,Karkeli,0,0,0,11/12/2017
IMJBL-38019,Badwara,0,0,1,11/12/2017
IMJBL-38131,KATARIYA,0,0,0,11/12/2017
IMJBL-15027,LOHRA,0,0,0,11/12/2017
IMJBL-15001,Umaria 2,0,0,1,11/12/2017
IMJBL-39215,Magarmuna,610,770,1,11/13/2017
IMJBL-39356,Sahsan,1572,1079,1,11/13/2017
IMJBL-39229,Shahpura,0,6834,1,11/13/2017
IMJBL-39239,Parsel,0,0,0,11/13/2017
IMJBL-39222,Patan,80442,5736,1,11/13/2017
IMJBL-39223,Guru Mohalla-  Patan,297,8835,1,11/13/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/13/2017
IMJBL-39292,Khini,0,86160,1,11/13/2017
IMREW-46002,Jamuna Pasan,2211,854,1,11/13/2017
IMREW-46031,Amadand,0,0,0,11/13/2017
IMJBL-15004,Ghunghuti,0,86068,1,11/13/2017
IMJBL-15002,Nowrozabad,0,828,1,11/13/2017
IMJBL-15003,Pali,0,86186,1,11/13/2017
IMJBL-15008,Pali BB,0,0,0,11/13/2017
IMJBL-15067,BADERI,6642,7137,1,11/13/2017
IMJBL-15068,NIGHARI,0,4556,1,11/13/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/13/2017
IMJBL-38081,Khamtara,0,705,1,11/13/2017
IMJBL-38061,Ganeshpur_ Rptr,0,35603,1,11/13/2017
IMREW-46016,Budhanpur,0,0,0,11/13/2017
IMREW-46025,Funga,0,0,0,11/13/2017
IMREW-46023,Nigwani,0,79271,1,11/13/2017
IMREW-46017,Pipariya,0,0,0,11/13/2017
IMJBL-15013,BHAROLA,0,2777,1,11/13/2017
IMJBL-15023,Karkeli,0,0,0,11/13/2017
IMJBL-38019,Badwara,0,12755,1,11/13/2017
IMJBL-38131,KATARIYA,0,0,0,11/13/2017
IMJBL-15027,LOHRA,0,0,0,11/13/2017
IMJBL-15001,Umaria 2,0,0,1,11/13/2017
IMJBL-39215,Magarmuna,2167,1082,1,11/14/2017
IMJBL-39356,Sahsan,1139,2259,1,11/14/2017
IMJBL-39229,Shahpura,0,2108,1,11/14/2017
IMJBL-39239,Parsel,0,0,0,11/14/2017
IMJBL-39222,Patan,81716,4284,1,11/14/2017
IMJBL-39223,Guru Mohalla-  Patan,0,3251,1,11/14/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/14/2017
IMJBL-39292,Khini,0,86306,1,11/14/2017
IMREW-46002,Jamuna Pasan,0,1064,1,11/14/2017
IMREW-46031,Amadand,0,0,0,11/14/2017
IMJBL-15004,Ghunghuti,0,86297,1,11/14/2017
IMJBL-15002,Nowrozabad,0,1418,1,11/14/2017
IMJBL-15003,Pali,0,86378,1,11/14/2017
IMJBL-15008,Pali BB,0,0,0,11/14/2017
IMJBL-15067,BADERI,1406,5082,1,11/14/2017
IMJBL-15068,NIGHARI,0,1279,1,11/14/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/14/2017
IMJBL-38081,Khamtara,0,560,1,11/14/2017
IMJBL-38061,Ganeshpur_ Rptr,0,12314,1,11/14/2017
IMREW-46016,Budhanpur,0,0,0,11/14/2017
IMREW-46025,Funga,0,0,0,11/14/2017
IMREW-46023,Nigwani,0,41350,1,11/14/2017
IMREW-46017,Pipariya,0,0,0,11/14/2017
IMJBL-15013,BHAROLA,9419,2912,1,11/14/2017
IMJBL-15023,Karkeli,0,0,0,11/14/2017
IMJBL-38019,Badwara,0,11476,1,11/14/2017
IMJBL-38131,KATARIYA,0,0,0,11/14/2017
IMJBL-15027,LOHRA,0,0,0,11/14/2017
IMJBL-15001,Umaria 2,0,75,1,11/14/2017
IMJBL-39215,Magarmuna,1799,5812,1,11/15/2017
IMJBL-39356,Sahsan,0,809,1,11/15/2017
IMJBL-39229,Shahpura,0,947,1,11/15/2017
IMJBL-39239,Parsel,0,0,0,11/15/2017
IMJBL-39222,Patan,84217,2087,1,11/15/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2560,1,11/15/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/15/2017
IMJBL-39292,Khini,0,86321,1,11/15/2017
IMREW-46002,Jamuna Pasan,18407,11116,1,11/15/2017
IMREW-46031,Amadand,0,0,0,11/15/2017
IMJBL-15004,Ghunghuti,0,86308,1,11/15/2017
IMJBL-15002,Nowrozabad,0,679,1,11/15/2017
IMJBL-15003,Pali,0,86219,1,11/15/2017
IMJBL-15008,Pali BB,0,0,0,11/15/2017
IMJBL-15067,BADERI,3386,4038,1,11/15/2017
IMJBL-15068,NIGHARI,1001,13527,1,11/15/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/15/2017
IMJBL-38081,Khamtara,0,1949,1,11/15/2017
IMJBL-38061,Ganeshpur_ Rptr,0,10145,1,11/15/2017
IMREW-46016,Budhanpur,0,0,0,11/15/2017
IMREW-46025,Funga,0,0,0,11/15/2017
IMREW-46023,Nigwani,0,48228,1,11/15/2017
IMREW-46017,Pipariya,0,0,0,11/15/2017
IMJBL-15013,BHAROLA,8909,2188,1,11/15/2017
IMJBL-15023,Karkeli,0,0,0,11/15/2017
IMJBL-38019,Badwara,0,0,1,11/15/2017
IMJBL-38131,KATARIYA,0,0,0,11/15/2017
IMJBL-15027,LOHRA,0,0,0,11/15/2017
IMJBL-15001,Umaria 2,0,870,1,11/15/2017
IMJBL-39215,Magarmuna,272,851,1,11/16/2017
IMJBL-39356,Sahsan,4979,2711,1,11/16/2017
IMJBL-39229,Shahpura,0,3295,1,11/16/2017
IMJBL-39239,Parsel,0,0,0,11/16/2017
IMJBL-39222,Patan,83616,2621,1,11/16/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2098,1,11/16/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/16/2017
IMJBL-39292,Khini,0,86271,1,11/16/2017
IMREW-46002,Jamuna Pasan,11367,12627,1,11/16/2017
IMREW-46031,Amadand,0,0,0,11/16/2017
IMJBL-15004,Ghunghuti,0,86086,1,11/16/2017
IMJBL-15002,Nowrozabad,0,2050,1,11/16/2017
IMJBL-15003,Pali,0,80663,1,11/16/2017
IMJBL-15008,Pali BB,0,0,0,11/16/2017
IMJBL-15067,BADERI,0,13015,1,11/16/2017
IMJBL-15068,NIGHARI,34438,11986,1,11/16/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/16/2017
IMJBL-38081,Khamtara,0,12771,1,11/16/2017
IMJBL-38061,Ganeshpur_ Rptr,0,5537,1,11/16/2017
IMREW-46016,Budhanpur,0,0,0,11/16/2017
IMREW-46025,Funga,0,0,0,11/16/2017
IMREW-46023,Nigwani,0,86038,1,11/16/2017
IMREW-46017,Pipariya,0,0,0,11/16/2017
IMJBL-15013,BHAROLA,8621,12673,1,11/16/2017
IMJBL-15023,Karkeli,0,0,0,11/16/2017
IMJBL-38019,Badwara,0,0,1,11/16/2017
IMJBL-38131,KATARIYA,0,0,0,11/16/2017
IMJBL-15027,LOHRA,0,0,0,11/16/2017
IMJBL-15001,Umaria 2,0,0,1,11/16/2017
IMJBL-39215,Magarmuna,0,1447,1,11/17/2017
IMJBL-39356,Sahsan,2176,2695,1,11/17/2017
IMJBL-39229,Shahpura,0,1638,1,11/17/2017
IMJBL-39239,Parsel,0,0,0,11/17/2017
IMJBL-39222,Patan,84504,1853,1,11/17/2017
IMJBL-39223,Guru Mohalla-  Patan,0,1441,1,11/17/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/17/2017
IMJBL-39292,Khini,0,86307,1,11/17/2017
IMREW-46002,Jamuna Pasan,35765,19567,1,11/17/2017
IMREW-46031,Amadand,0,0,0,11/17/2017
IMJBL-15004,Ghunghuti,0,86324,1,11/17/2017
IMJBL-15002,Nowrozabad,0,2333,1,11/17/2017
IMJBL-15003,Pali,0,83414,1,11/17/2017
IMJBL-15008,Pali BB,0,0,0,11/17/2017
IMJBL-15067,BADERI,4338,14432,1,11/17/2017
IMJBL-15068,NIGHARI,1687,8733,1,11/17/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/17/2017
IMJBL-38081,Khamtara,0,4374,1,11/17/2017
IMJBL-38061,Ganeshpur_ Rptr,0,10383,1,11/17/2017
IMREW-46016,Budhanpur,0,0,0,11/17/2017
IMREW-46025,Funga,0,0,0,11/17/2017
IMREW-46023,Nigwani,0,86193,1,11/17/2017
IMREW-46017,Pipariya,0,0,0,11/17/2017
IMJBL-15013,BHAROLA,0,14058,1,11/17/2017
IMJBL-15023,Karkeli,0,0,0,11/17/2017
IMJBL-38019,Badwara,0,7513,1,11/17/2017
IMJBL-38131,KATARIYA,0,0,0,11/17/2017
IMJBL-15027,LOHRA,0,0,0,11/17/2017
IMJBL-15001,Umaria 2,0,7033,1,11/17/2017
IMJBL-39215,Magarmuna,0,0,1,11/18/2017
IMJBL-39356,Sahsan,7102,3475,1,11/18/2017
IMJBL-39229,Shahpura,0,480,1,11/18/2017
IMJBL-39239,Parsel,0,0,0,11/18/2017
IMJBL-39222,Patan,84674,1643,1,11/18/2017
IMJBL-39223,Guru Mohalla-  Patan,0,1252,1,11/18/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/18/2017
IMJBL-39292,Khini,0,86298,1,11/18/2017
IMREW-46002,Jamuna Pasan,9800,2115,1,11/18/2017
IMREW-46031,Amadand,0,0,0,11/18/2017
IMJBL-15004,Ghunghuti,0,86320,1,11/18/2017
IMJBL-15002,Nowrozabad,0,1549,1,11/18/2017
IMJBL-15003,Pali,0,86213,1,11/18/2017
IMJBL-15008,Pali BB,0,0,0,11/18/2017
IMJBL-15067,BADERI,0,6231,1,11/18/2017
IMJBL-15068,NIGHARI,7198,12667,1,11/18/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/18/2017
IMJBL-38081,Khamtara,0,10195,1,11/18/2017
IMJBL-38061,Ganeshpur_ Rptr,0,11796,1,11/18/2017
IMREW-46016,Budhanpur,0,0,0,11/18/2017
IMREW-46025,Funga,0,0,0,11/18/2017
IMREW-46023,Nigwani,1261,86299,1,11/18/2017
IMREW-46017,Pipariya,0,0,0,11/18/2017
IMJBL-15013,BHAROLA,17303,1869,1,11/18/2017
IMJBL-15023,Karkeli,0,0,0,11/18/2017
IMJBL-38019,Badwara,0,28928,1,11/18/2017
IMJBL-38131,KATARIYA,0,0,0,11/18/2017
IMJBL-15027,LOHRA,0,0,0,11/18/2017
IMJBL-15001,Umaria 2,0,0,1,11/18/2017
IMJBL-39215,Magarmuna,0,1930,1,11/19/2017
IMJBL-39356,Sahsan,0,111,1,11/19/2017
IMJBL-39229,Shahpura,746,3568,1,11/19/2017
IMJBL-39239,Parsel,0,0,0,11/19/2017
IMJBL-39222,Patan,81770,4402,1,11/19/2017
IMJBL-39223,Guru Mohalla-  Patan,0,4332,1,11/19/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/19/2017
IMJBL-39292,Khini,0,86279,1,11/19/2017
IMREW-46002,Jamuna Pasan,11744,195,1,11/19/2017
IMREW-46031,Amadand,0,0,0,11/19/2017
IMJBL-15004,Ghunghuti,0,86289,1,11/19/2017
IMJBL-15002,Nowrozabad,0,6390,1,11/19/2017
IMJBL-15003,Pali,0,83917,1,11/19/2017
IMJBL-15008,Pali BB,0,0,0,11/19/2017
IMJBL-15067,BADERI,4408,5072,1,11/19/2017
IMJBL-15068,NIGHARI,39312,9328,1,11/19/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/19/2017
IMJBL-38081,Khamtara,0,5866,1,11/19/2017
IMJBL-38061,Ganeshpur_ Rptr,0,12131,1,11/19/2017
IMREW-46016,Budhanpur,0,0,0,11/19/2017
IMREW-46025,Funga,0,0,0,11/19/2017
IMREW-46023,Nigwani,1748,86181,1,11/19/2017
IMREW-46017,Pipariya,0,0,0,11/19/2017
IMJBL-15013,BHAROLA,0,13581,1,11/19/2017
IMJBL-15023,Karkeli,0,0,0,11/19/2017
IMJBL-38019,Badwara,0,1788,1,11/19/2017
IMJBL-38131,KATARIYA,0,0,0,11/19/2017
IMJBL-15027,LOHRA,0,0,0,11/19/2017
IMJBL-15001,Umaria 2,0,246,1,11/19/2017
IMJBL-39215,Magarmuna,229,359,1,11/20/2017
IMJBL-39356,Sahsan,1644,2197,1,11/20/2017
IMJBL-39229,Shahpura,0,3409,1,11/20/2017
IMJBL-39239,Parsel,0,0,0,11/20/2017
IMJBL-39222,Patan,85490,833,1,11/20/2017
IMJBL-39223,Guru Mohalla-  Patan,0,1154,1,11/20/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/20/2017
IMJBL-39292,Khini,0,86333,1,11/20/2017
IMREW-46002,Jamuna Pasan,14080,8973,1,11/20/2017
IMREW-46031,Amadand,0,0,0,11/20/2017
IMJBL-15004,Ghunghuti,0,86280,1,11/20/2017
IMJBL-15002,Nowrozabad,0,691,1,11/20/2017
IMJBL-15003,Pali,0,86091,1,11/20/2017
IMJBL-15008,Pali BB,0,0,0,11/20/2017
IMJBL-15067,BADERI,4687,7829,1,11/20/2017
IMJBL-15068,NIGHARI,2024,9909,1,11/20/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/20/2017
IMJBL-38081,Khamtara,0,10912,1,11/20/2017
IMJBL-38061,Ganeshpur_ Rptr,0,11120,1,11/20/2017
IMREW-46016,Budhanpur,0,0,0,11/20/2017
IMREW-46025,Funga,0,0,0,11/20/2017
IMREW-46023,Nigwani,4262,85814,1,11/20/2017
IMREW-46017,Pipariya,0,0,0,11/20/2017
IMJBL-15013,BHAROLA,0,10992,1,11/20/2017
IMJBL-15023,Karkeli,0,0,0,11/20/2017
IMJBL-38019,Badwara,0,197,1,11/20/2017
IMJBL-38131,KATARIYA,0,0,0,11/20/2017
IMJBL-15027,LOHRA,0,0,0,11/20/2017
IMJBL-15001,Umaria 2,0,0,1,11/20/2017
IMJBL-39215,Magarmuna,7406,967,1,11/21/2017
IMJBL-39356,Sahsan,6056,4415,1,11/21/2017
IMJBL-39229,Shahpura,1972,5617,1,11/21/2017
IMJBL-39239,Parsel,0,0,0,11/21/2017
IMJBL-39222,Patan,85825,474,1,11/21/2017
IMJBL-39223,Guru Mohalla-  Patan,0,474,1,11/21/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/21/2017
IMJBL-39292,Khini,0,86338,1,11/21/2017
IMREW-46002,Jamuna Pasan,10014,5164,1,11/21/2017
IMREW-46031,Amadand,0,0,0,11/21/2017
IMJBL-15004,Ghunghuti,0,86098,1,11/21/2017
IMJBL-15002,Nowrozabad,0,4291,1,11/21/2017
IMJBL-15003,Pali,0,86032,1,11/21/2017
IMJBL-15008,Pali BB,0,0,0,11/21/2017
IMJBL-15067,BADERI,3379,8350,1,11/21/2017
IMJBL-15068,NIGHARI,0,4444,1,11/21/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/21/2017
IMJBL-38081,Khamtara,0,10241,1,11/21/2017
IMJBL-38061,Ganeshpur_ Rptr,0,13124,1,11/21/2017
IMREW-46016,Budhanpur,0,0,0,11/21/2017
IMREW-46025,Funga,0,0,0,11/21/2017
IMREW-46023,Nigwani,0,23850,1,11/21/2017
IMREW-46017,Pipariya,0,0,0,11/21/2017
IMJBL-15013,BHAROLA,10683,23127,1,11/21/2017
IMJBL-15023,Karkeli,0,0,0,11/21/2017
IMJBL-38019,Badwara,0,134,1,11/21/2017
IMJBL-38131,KATARIYA,0,0,0,11/21/2017
IMJBL-15027,LOHRA,0,0,0,11/21/2017
IMJBL-15001,Umaria 2,0,626,1,11/21/2017
IMJBL-39215,Magarmuna,7781,6396,1,11/22/2017
IMJBL-39356,Sahsan,3095,1010,1,11/22/2017
IMJBL-39229,Shahpura,4036,5179,1,11/22/2017
IMJBL-39239,Parsel,0,0,0,11/22/2017
IMJBL-39222,Patan,81190,6854,1,11/22/2017
IMJBL-39223,Guru Mohalla-  Patan,0,5914,1,11/22/2017
IMJBL-39237,Gubra Kalan,0,0,1,11/22/2017
IMJBL-39292,Khini,0,86360,1,11/22/2017
IMREW-46002,Jamuna Pasan,0,906,1,11/22/2017
IMREW-46031,Amadand,0,0,0,11/22/2017
IMJBL-15004,Ghunghuti,0,86175,1,11/22/2017
IMJBL-15002,Nowrozabad,0,8591,1,11/22/2017
IMJBL-15003,Pali,0,86319,1,11/22/2017
IMJBL-15008,Pali BB,0,0,0,11/22/2017
IMJBL-15067,BADERI,0,4930,1,11/22/2017
IMJBL-15068,NIGHARI,0,12198,1,11/22/2017
IMJBL-15006,Bhagra(Umaria),0,0,0,11/22/2017
IMJBL-38081,Khamtara,0,4116,1,11/22/2017
IMJBL-38061,Ganeshpur_ Rptr,0,12194,1,11/22/2017
IMREW-46016,Budhanpur,0,0,0,11/22/2017
IMREW-46025,Funga,0,0,0,11/22/2017
IMREW-46023,Nigwani,0,441,1,11/22/2017
IMREW-46017,Pipariya,0,0,0,11/22/2017
IMJBL-15013,BHAROLA,0,4079,1,11/22/2017
IMJBL-15023,Karkeli,0,0,0,11/22/2017
IMJBL-38019,Badwara,0,480,1,11/22/2017
IMJBL-38131,KATARIYA,0,0,0,11/22/2017
IMJBL-15027,LOHRA,0,0,0,11/22/2017
